"","lccode","year","campaign","location","cyear","target","tccode","navco1designation","camp_orgs","camp_size","camp_size_est","camp_conf_intensity","rad_flank","resis_meth","cdivers_gender","cdivers_age","cdivers_class","cdivers_urbrural","cdivers_ideol","cdivers_party","cdivers_regional","cdivers_ethnicity","cdivers_religion","camp_goals","goalschange","camp_structure","pi_educ","pi_socwel","pi_tradmedia","pi_newmedia","pi_police","pi_army","pi_dispute","media_outreach","repression","discrim","ab_domestic_con","ab_inter_con","ab_inter_reper","camp_backlash","sec_defect","state_defect","dom_media","regime_support","wdrwl_support","camp_support","ingo_support","dias_support","sdirect","slifted","in_media","success","progress","pop_opinion","reliability","id","prim_method"
"1452",732,1980,"South Korea Anti-Junta","South Korea",2,"military junta","732",1,0,4,2,0,2,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,3,212,1
"1453",732,1979,"South Korea Anti-Junta","South Korea",0,"military junta","732",1,1,1,1,1,2,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,212,1
"1454",732,1987,"South Korea Anti-Military","South Korea",0,"Mil govt","732",1,1,5,3,1,2,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,4,1,3,213,1
"1455",732,1960,"South Korea Student Revolution","South Korea",0,"Rhee regime","732",1,11,3,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,3,1,0,2,0,0,0,0,0,0,0,1,1,4,1,3,214,1
"1456",625,2002,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,1,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,NA,NA,NA,2,1,NA,NA,NA,1,1,0,2,0,2,NA,3,187,0
"1457",625,1984,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,1,0,3,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,1,NA,NA,1,NA,1,3,1,NA,NA,NA,3,NA,NA,2,1,NA,1,NA,1,0,NA,1,0,0,NA,3,187,0
"1458",625,1991,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,1,2,1,3,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,0,NA,NA,1,NA,1,3,1,1,1,NA,3,NA,NA,2,1,NA,0,NA,1,1,0,2,0,0,NA,3,187,0
"1459",625,2005,"SPLA-Garang faction","Sudan",2,"Sudanese government","625",0,NA,2,1,1,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,0,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,1,1,0,2,0,3,NA,2,187,0
"1460",625,1985,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,1,0,0,NA,1,1,1,1,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,NA,1,3,1,1,NA,NA,3,NA,NA,2,1,NA,1,NA,NA,0,NA,1,0,0,NA,3,187,0
"1461",625,1993,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,2,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,NA,NA,NA,2,1,NA,1,NA,1,1,0,2,0,0,NA,3,187,0
"1462",625,1990,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,0,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,1,NA,NA,1,NA,1,3,1,1,1,1,3,NA,NA,2,NA,NA,1,NA,1,1,0,2,0,1,NA,3,187,0
"1463",625,1997,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,0,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,3,1,0,2,1,NA,1,NA,1,1,0,2,0,1,NA,3,187,0
"1464",625,1996,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,0,0,0,NA,1,1,1,1,NA,1,1,1,3,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,3,NA,NA,2,NA,NA,1,NA,1,1,NA,2,0,0,NA,3,187,0
"1465",625,1999,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,0,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,3,1,0,2,1,NA,1,NA,1,1,1,2,0,0,NA,3,187,0
"1466",625,1992,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,2,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,NA,NA,NA,2,1,NA,NA,NA,1,1,0,2,0,0,NA,3,187,0
"1467",625,1986,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,2,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,1,NA,NA,1,NA,1,3,1,1,NA,NA,3,NA,NA,2,1,NA,1,NA,1,0,NA,1,0,0,NA,3,187,0
"1468",625,2003,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,1,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,NA,NA,NA,2,1,NA,NA,NA,1,1,NA,2,0,0,NA,3,187,0
"1469",625,1995,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,6,2,1,1,0,0,NA,1,1,1,1,NA,1,1,1,3,1,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,NA,NA,NA,2,0,NA,1,NA,1,1,0,2,0,0,NA,3,187,0
"1470",625,1994,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,2,2,1,3,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,NA,NA,NA,2,NA,NA,1,NA,1,1,0,2,0,1,NA,3,187,0
"1471",625,1987,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,1,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,1,NA,NA,1,NA,1,3,1,NA,NA,NA,3,NA,NA,2,1,NA,1,NA,1,0,NA,1,0,0,NA,3,187,0
"1472",625,1998,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,3,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,3,1,NA,2,NA,NA,1,NA,1,1,0,2,0,0,NA,3,187,0
"1473",625,1988,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,1,2,1,1,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,1,NA,NA,1,NA,1,3,1,1,NA,NA,3,1,0,2,1,NA,1,NA,1,0,NA,1,0,1,NA,3,187,0
"1474",625,1983,"SPLA-Garang faction","Sudan",0,"Sudanese government","625",0,1,1,0,1,0,NA,NA,1,1,1,1,NA,1,1,1,0,NA,1,NA,NA,1,NA,NA,1,NA,1,3,1,NA,NA,NA,3,1,0,2,1,NA,1,NA,1,0,NA,1,0,0,NA,3,187,0
"1475",625,2001,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,1,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,3,NA,NA,2,1,NA,NA,NA,1,1,1,2,0,0,NA,3,187,0
"1476",625,2004,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,1,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,NA,NA,NA,2,1,NA,NA,NA,1,1,0,2,0,0,NA,3,187,0
"1477",625,2000,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,NA,2,1,0,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,1,1,1,1,3,NA,NA,2,1,NA,1,NA,1,1,0,2,0,0,NA,3,187,0
"1478",625,1989,"SPLA-Garang faction","Sudan",1,"Sudanese government","625",0,1,2,1,0,0,0,NA,1,1,1,1,NA,1,1,1,0,0,1,NA,NA,1,NA,NA,1,NA,1,3,1,1,1,1,3,NA,NA,2,1,NA,1,NA,1,1,0,2,0,1,NA,3,187,0
"1479",565,1983,"SWAPO","Namibia",1,"South African occupation","560",0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,0,0,0,0,3,0,0,2,0,0,1,0,1,0,0,2,0,0,0,3,188,0
"1480",565,1986,"SWAPO","Namibia",1,"South African occupation","560",0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,0,0,0,0,3,0,0,NA,1,0,1,0,1,0,0,2,0,0,NA,3,188,0
"1481",565,1979,"SWAPO","Namibia",1,"South African occupation","560",0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,5,0,0,1,1,1,0,0,1,0,1,3,1,1,1,1,3,0,0,2,0,0,1,0,1,0,0,1,0,0,0,3,188,0
"1482",565,1976,"SWAPO","Namibia",0,"South African occupation","560",0,7,1,0,3,0,0,1,1,1,1,1,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,1,1,1,1,3,0,0,2,1,0,1,0,1,0,0,1,0,2,0,3,188,0
"1483",565,1981,"SWAPO","Namibia",1,"South African occupation","560",0,2,1,0,1,0,0,1,1,1,1,1,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,1,1,1,1,2,0,0,2,0,0,1,0,1,0,0,2,0,3,0,3,188,0
"1484",565,1980,"SWAPO","Namibia",1,"South African occupation","560",0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,1,1,1,1,3,0,0,2,0,0,1,0,1,0,0,1,0,0,0,3,188,0
"1485",565,1985,"SWAPO","Namibia",1,"South African occupation","560",0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,0,0,0,0,3,0,0,2,1,0,1,0,1,0,0,2,0,0,0,3,188,0
"1486",565,1987,"SWAPO","Namibia",1,"South African occupation","560",0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,0,0,0,0,3,0,0,2,1,0,1,0,1,0,0,2,0,0,0,3,188,0
"1487",565,1984,"SWAPO","Namibia",1,"South African occupation","560",0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,5,0,1,1,1,1,0,0,1,0,1,3,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,2,0,0,0,3,188,0
"1488",565,1977,"SWAPO","Namibia",1,"South African occupation","560",0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,1,1,1,1,3,0,0,2,0,1,1,1,1,0,0,1,0,2,0,3,188,0
"1489",565,1978,"SWAPO","Namibia",1,"South African occupation","560",0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,1,1,1,1,3,0,0,2,0,0,1,0,1,0,0,2,0,2,0,3,188,0
"1490",565,1982,"SWAPO","Namibia",1,"South African occupation","560",0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,1,1,1,1,3,0,0,2,0,0,1,0,1,0,0,1,0,0,0,3,188,0
"1491",565,1988,"SWAPO","Namibia",2,"South African occupation","560",0,0,2,1,0,0,0,1,1,1,1,0,0,1,1,0,5,0,1,1,1,1,0,0,1,0,1,3,0,0,0,0,3,0,0,2,1,0,1,0,1,0,0,2,1,4,0,3,188,0
"1492",713,1981,"Taiwan pro-democracy movement","Taiwan",1,"autocratic regime","713",1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,215,1
"1493",713,1984,"Taiwan pro-democracy movement","Taiwan",1,"autocratic regime","713",1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,215,1
"1494",713,1985,"Taiwan pro-democracy movement","Taiwan",2,"autocratic regime","713",1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,1,4,1,2,215,1
"1495",713,1980,"Taiwan pro-democracy movement","Taiwan",1,"autocratic regime","713",1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,3,0,1,1,0,3,0,0,2,0,0,0,0,1,0,0,1,0,0,0,3,215,1
"1496",713,1983,"Taiwan pro-democracy movement","Taiwan",1,"autocratic regime","713",1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,215,1
"1497",713,1982,"Taiwan pro-democracy movement","Taiwan",1,"autocratic regime","713",1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,3,0,0,2,0,0,0,0,1,0,0,1,0,0,1,3,215,1
"1498",713,1979,"Taiwan pro-democracy movement","Taiwan",0,"autocratic regime","713",1,2,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,215,1
"1499",710,1947,"Taiwanese Revolt","China",0,"Chinese occupation","710",0,NA,1,0,0,0,0,1,1,1,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0,0,3,1,1,0,0,1,NA,NA,0,1,0,0,0,0,0,0,1,0,0,NA,1,216,0
"1500",700,2006,"Taliban Resistance","Afghanistan",2,"Afghan government","2",0,0,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,3,0,1,1,0,3,0,0,2,1,0,1,0,0,0,0,1,0,1,1,2,217,0
"1501",700,2001,"Taliban Resistance","Afghanistan",0,"Afghan government","2",0,4,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,3,1,1,0,0,3,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,217,0
"1502",700,2003,"Taliban Resistance","Afghanistan",1,"Afghan government","2",0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,1,1,0,3,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,217,0
"1503",700,2002,"Taliban Resistance","Afghanistan",1,"Afghan government","2",0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,3,1,1,1,0,3,0,0,2,1,0,1,0,0,0,0,1,0,0,0,2,217,0
"1504",700,2005,"Taliban Resistance","Afghanistan",1,"Afghan government","2",0,0,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,3,1,1,1,0,3,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,217,0
"1505",700,2004,"Taliban Resistance","Afghanistan",1,"Afghan government","2",0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,3,0,1,0,0,3,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,217,0
"1506",700,1996,"Taliban/ Anti-Government Forces","Afghanistan",2,"Afghan regime","700",0,0,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,3,1,0,0,0,3,1,1,0,1,0,1,0,0,0,0,1,1,4,0,3,218,0
"1507",700,1994,"Taliban/ Anti-Government Forces","Afghanistan",1,"Afghan regime","700",0,1,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,3,1,1,0,1,0,1,0,0,0,0,1,0,1,0,3,218,0
"1508",700,1992,"Taliban/ Anti-Government Forces","Afghanistan",0,"Afghan regime","700",0,6,3,2,3,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,NA,NA,NA,0,1,1,0,1,1,1,0,1,0,0,2,0,3,0,3,218,0
"1509",700,1993,"Taliban/ Anti-Government Forces","Afghanistan",1,"Afghan regime","700",0,0,2,1,3,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,3,1,0,0,0,3,1,1,0,1,0,1,0,1,0,0,1,0,2,0,3,218,0
"1510",700,1995,"Taliban/ Anti-Government Forces","Afghanistan",1,"Afghan regime","700",0,0,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,3,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,3,218,0
"1511",510,1992,"Tanzania pro-democracy movement","Tanzania",0,"Mwinyi regime","510",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,219,1
"1512",510,1993,"Tanzania pro-democracy movement","Tanzania",1,"Mwinyi regime","510",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,1
"1513",510,1994,"Tanzania pro-democracy movement","Tanzania",1,"Mwinyi regime","510",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,1
"1514",510,1995,"Tanzania pro-democracy movement","Tanzania",2,"Mwinyi regime","510",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,219,1
"1515",432,1989,"Tauregs","Mali",0,"Mali regime","432",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,0
"1516",432,1992,"Tauregs","Mali",1,"Mali regime","432",0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,220,0
"1517",432,1990,"Tauregs","Mali",1,"Mali regime","432",0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,220,0
"1518",432,1993,"Tauregs","Mali",1,"Mali regime","432",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,3,0,3,220,0
"1519",432,1991,"Tauregs","Mali",1,"Mali regime","432",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,0,2,0,3,220,0
"1520",432,1994,"Tauregs","Mali",2,"Mali regime","432",0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,3,1,0,1,0,0,0,0,1,0,0,2,0,2,0,2,220,0
"1521",800,1980,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,2,0,0,1,1,1,1,1,0,1,1,NA,0,0,1,1,1,0,0,NA,1,NA,0,3,0,NA,NA,NA,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,2,221,0
"1522",800,1979,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,2,1,1,0,0,1,1,1,1,1,0,1,1,NA,0,0,1,1,1,0,0,NA,1,NA,0,3,0,NA,NA,NA,2,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1523",800,1972,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1524",800,1977,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,NA,0,0,1,1,1,1,0,NA,1,NA,1,3,1,NA,NA,NA,3,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1525",800,1976,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,NA,0,0,1,1,1,1,0,NA,1,NA,1,3,1,NA,NA,NA,3,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1526",800,1974,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1527",800,1975,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,NA,0,0,1,1,1,1,0,NA,1,NA,1,3,1,NA,NA,NA,3,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1528",800,1973,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1529",800,1966,"Thai communist rebels","Thailand",0,"Thai government","800",0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1530",800,1978,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,2,1,1,0,0,1,1,1,1,1,0,1,1,NA,0,0,1,1,1,1,0,NA,1,NA,1,3,1,NA,NA,NA,3,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1531",800,1969,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1532",800,1971,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1533",800,1970,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,221,0
"1534",800,1968,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1535",800,1981,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,2,1,2,0,0,1,1,1,0,1,0,1,1,NA,0,0,1,1,1,0,0,NA,1,NA,0,3,0,NA,NA,NA,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,2,221,0
"1536",800,1967,"Thai communist rebels","Thailand",1,"Thai government","800",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,221,0
"1537",800,1992,"Thai pro-dem movement","Thailand",0,"Suchinda regime","800",1,11,3,2,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,0,3,0,1,1,1,0,0,1,0,1,1,2,1,4,1,3,222,1
"1538",800,1973,"Thai student protests","Thailand",0,"military dictatorship","800",1,1,3,2,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,4,0,3,223,1
"1539",790,1990,"The Stir","Nepal",0,"Monarchy/Panchayat regime","790",1,5,3,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1,1,3,0,1,0,0,0,1,1,0,0,0,2,1,4,1,2,224,1
"1540",516,2002,"Third Hutu Rebellion","Burundi",2,"power-sharing/Tutsi-dominated government","516",0,0,1,0,3,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3,1,1,1,0,3,0,0,1,0,0,0,0,1,0,0,1,0,3,0,2,225,0
"1541",516,1994,"Third Hutu Rebellion","Burundi",1,"power-sharing/Tutsi-dominated government","516",0,1,2,1,3,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3,1,1,1,1,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,225,0
"1542",516,2000,"Third Hutu Rebellion","Burundi",1,"power-sharing/Tutsi-dominated government","516",0,0,2,1,3,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3,1,1,1,0,3,0,0,1,0,0,0,0,1,0,0,2,0,2,0,2,225,0
"1543",516,1999,"Third Hutu Rebellion","Burundi",1,"power-sharing/Tutsi-dominated government","516",0,0,2,1,3,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3,1,1,1,1,3,0,0,1,0,0,0,0,1,1,1,2,0,0,0,3,225,0
"1544",516,1996,"Third Hutu Rebellion","Burundi",1,"power-sharing/Tutsi-dominated government","516",0,0,2,1,3,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3,1,1,1,1,3,0,0,2,0,1,0,0,1,1,0,1,0,0,0,2,225,0
"1545",516,1997,"Third Hutu Rebellion","Burundi",1,"power-sharing/Tutsi-dominated government","516",0,0,2,1,3,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3,1,1,1,1,3,0,0,1,0,0,0,0,1,1,1,2,0,0,0,3,225,0
